YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2019,8,0.0,1.4,26.2,2.9,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,14.5,3.1,9.8,28.4,28.2,24.1,0.0,1.4,30.7,38.5,23.5,34.2,0.0,0.0,30.2,0.0,0.0,26.8
2019,9,0.0,4.2,4.2,0.0,42.2,5.0,25.4,0.0,1.2,8.9,19.8,12.1,18.2,17.0,26.5,28.5,4.3,0.0,0.0,0.0,0.0,10.3,38.6,9.4,5.0,0.0,0.0,7.1,2.3,2.6,
2019,10,31.0,0.0,0.0,0.0,0.0,0.0,6.2,15.2,8.2,5.6,46.4,4.4,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.7,59.0,108.4,0.0,0.0,0.0,0.0
2019,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.4,7.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.4,0.0,0.0,0.0
2020,1,0.0,29.0,1.9,16.0,0.0,1.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020,3,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2020,4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,0.0,0.3,0.9,,,,,,,,,,,,,,,
2020,5,0.0,0.0,0.0,0.8,15.4,8.2,2.7,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.3,0.0,20.2,0.0,0.0,0.4,20.4,5.2,9.4,17.2,27.5,0.0,70.0,6.1,28.3,1.0,77.7
2020,6,1.0,52.2,17.8,24.0,31.7,0.7,54.9,40.4,32.0,6.4,12.6,2.3,36.5,6.3,48.6,15.8,25.8,17.2,16.9,2.2,0.0,0.0,17.6,2.0,58.6,8.4,12.4,6.2,17.4,0.0,
