YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2015,1,0.0,0.0,27.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.6,0.0,0.0,0.0,0.0,0.0,10.2,6.8,0.0,,,
2015,3,0.6,14.8,33.8,0.0,0.6,0.8,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,12.8,14.8
2015,4,0.0,1.4,1.0,8.4,4.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,6.2,0.0,0.0,0.0,0.0,
2015,5,12.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.4,0.0,0.0,6.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.0,0.0,1.6,0.0,2.4,10.0,8.4,4.2,0.0,14.4,10.2,10.6,61.4,15.6,1.4,2.4,17.2,
2015,7,14.2,6.8,33.0,6.0,29.6,13.6,3.4,12.8,31.1,4.6,8.4,2.8,16.0,6.6,17.4,19.0,14.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,8,39.2,13.2,0.0,4.4,10.6,1.4,22.6,19.2,2.0,2.4,0.0,0.0,0.0,0.0,2.6,0.0,11.6,0.0,2.2,4.6,4.0,4.0,7.8,0.0,0.0,16.2,29.8,0.0,0.0,0.0,10.2
2015,9,0.0,0.0,3.4,0.0,1.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
